date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence
5,2,6,6423959,9562,46950,455,71622625,3006,702,109,53784322,17872096,50219050,58433,18840,0,1,53928727,694,42,11,3,32395,23,148,11
730,2,7,6984297,4340,395739,268,20441897,72561,1931,297,39763995,30415203,45781530,49775,7248,0,30,1267257769,772,29,9,9,66464,28,501,1
766,1,5,4024733,2156,454142,630,87816685,19423,896,488,36548462,15314735,41108023,99171,7868,1,87,442583293,994,41,15,5,53449,46,223,5
405,1,8,4859221,7966,140749,810,21491505,90710,2695,224,55707498,22684218,43260528,43436,6349,0,53,449187021,772,35,7,7,21148,37,696,7
296,2,4,9802630,2580,206900,187,53903842,92199,1787,343,17996932,73235004,36118843,52624,3062,1,10,1186653936,358,33,12,7,44100,2,517,7
797,3,0,3801250,7257,146161,568,66194282,33952,598,269,77138299,21862301,21871613,32938,3852,0,27,109893906,617,21,10,3,41979,8,705,2
791,0,0,9340854,2159,397797,710,34373840,27326,769,249,66553433,60147641,8540127,26358,13160,1,28,1254692098,343,48,19,10,57036,1,399,1
220,0,3,19675,6772,405123,528,27931327,31139,1303,32,12666868,22651326,28803525,8769,16322,0,87,630785088,970,45,18,11,7576,3,517,8
410,0,1,8462605,1627,398825,433,69870484,62103,342,72,44600603,39412992,59263662,73795,387,1,55,102562216,901,43,6,12,49387,16,467,2
3,1,0,9356169,8219,182225,287,24671251,60857,222,441,40164230,66157452,8776303,99819,14123,2,60,1288334192,571,29,24,10,23850,36,790,6
224,1,6,486799,7080,312683,917,2342978,73638,2049,205,47429349,37575551,66777699,95265,7037,1,36,1162785080,783,28,19,17,9944,12,657,10
809,1,2,6810805,1985,437359,566,70509448,72652,1225,307,27577992,27704225,42382855,73728,6910,2,6,1198875181,910,37,17,3,51492,19,516,4
527,2,3,2238057,9713,22936,498,80456483,12937,2188,264,21129442,57041532,38807512,17285,15758,1,7,355006928,251,45,14,13,23883,19,524,2
394,0,4,4464344,8488,312326,440,76018109,30161,301,189,80788906,44665757,54227590,22287,2003,1,42,265352094,583,48,8,17,51378,29,274,9
856,2,4,566088,2181,373403,780,6020676,4383,1826,193,33204250,35656210,50955002,47361,5745,0,17,981255522,486,28,24,3,12208,44,614,9
542,1,7,6558947,2296,230596,302,65438138,85856,1336,277,80411979,23895871,59827536,45805,17924,1,10,56488962,773,38,5,11,69029,49,787,18
574,1,3,658003,7164,95042,86,76530490,70043,166,70,3101812,6293748,37599965,31347,3547,1,26,367351628,385,41,18,13,56435,30,190,3
841,1,9,805113,2597,275307,829,64787885,14735,1617,193,70393944,38127672,19576193,8986,9051,0,74,956932019,711,26,15,6,20951,25,546,12
231,1,3,9322004,901,257758,437,45417428,59919,230,223,76787420,27214247,28793208,2066,14456,2,7,857087460,408,32,23,7,52096,34,462,7
672,3,7,5028035,6060,452974,540,55630132,95249,2470,492,22722270,28270103,16795651,42779,301,2,44,974569061,119,25,12,16,10370,33,695,3
402,1,4,4034464,9290,177129,21,15734529,82055,1886,175,32421757,10072458,32627533,96290,7104,0,82,902627725,116,40,15,12,46087,26,100,8
310,2,1,9992154,1677,143609,832,77291965,67561,1660,322,51024737,68139457,37445247,57714,18403,1,26,1132019001,127,45,19,8,5114,36,195,9
440,2,6,2092101,2881,22419,796,99427324,85455,384,68,36381367,58128376,32686340,84458,9072,1,30,232086812,42,46,5,16,24003,24,125,7
181,1,7,5995134,5622,435794,559,80511179,37622,848,32,17922935,39269305,37165658,56112,10473,1,88,289575550,537,40,6,15,68513,49,214,15
738,2,1,9844689,8052,206063,516,75024735,38135,1457,435,75211276,48379715,36083458,59032,16613,1,65,904117744,675,30,9,8,9343,2,595,16
258,0,4,8503967,1378,121211,761,67768425,35658,1891,365,42021911,63655272,42866597,94964,7710,0,79,1268575048,135,39,7,11,42222,22,197,3
473,0,7,6208714,1248,384906,674,45326998,84677,515,158,8722465,54772474,17225683,19705,16178,1,28,960776419,615,45,5,14,5871,19,535,4
531,3,1,6762126,5650,205671,502,56860243,29696,18,252,63217910,41689530,57581253,24104,18216,1,99,304094294,601,38,17,8,47188,38,707,9
229,2,6,6342057,6079,834,713,26848645,3773,1026,67,8502290,10816454,62125233,95568,8242,1,14,205155982,155,32,20,13,20227,9,124,7
912,1,8,3541483,9456,294358,466,31758382,24956,1429,353,43445277,2238997,60504175,76456,7496,1,96,499961329,410,47,24,7,22388,21,118,16
865,1,2,1512760,7036,224006,100,33241467,15819,519,35,60336176,12197976,6386951,42125,13484,2,90,1143434286,757,45,13,7,24308,34,792,19
932,1,5,9851044,6487,254870,582,70523417,1528,1452,378,79235983,25225417,42602062,58852,5887,2,55,767641722,26,46,10,8,15155,30,571,4
832,1,0,3557689,1058,493244,941,56726086,86491,1008,273,7948467,60974035,45464953,79959,17862,1,58,256282545,155,47,22,18,65974,27,198,15
758,2,9,1863236,2048,252358,674,35699454,44588,1367,139,90342769,46440909,12382880,37326,2088,0,77,1311079878,995,31,21,17,63502,21,314,12
613,1,0,7863426,6115,2413,684,12450164,70585,1035,431,92424167,4352708,37556936,98226,6040,1,30,189401454,736,45,17,12,61031,37,789,13
928,1,8,9988400,4248,9505,140,52234859,99152,1877,493,90904496,14766480,16069427,45536,19377,1,52,598734139,469,37,10,12,8344,32,259,6
463,0,7,450930,2476,251753,137,2257376,20511,120,127,57728394,19452454,1710456,54070,13440,0,90,93827224,633,21,23,3,17107,43,626,2
29,1,0,7402324,4603,364946,577,35178357,10119,483,403,68287053,7261095,6215752,25099,14421,1,6,341696804,847,39,8,14,43243,36,268,11
369,3,8,7946232,3553,133177,709,31646971,75893,1305,375,58460590,50269172,40292855,33006,19724,0,90,1339772310,843,34,5,8,67955,7,378,12
658,1,5,3498408,9953,199176,839,88663907,16167,1062,373,76274894,60603345,60584740,24810,2343,1,72,1251827501,331,28,20,13,42732,30,716,19
373,1,6,5403252,220,390447,227,97461236,56503,1172,478,15793186,33332566,5902723,88250,7188,0,76,300408263,496,49,16,17,23570,2,119,13
519,1,0,91006,4818,114897,280,56189889,87789,2401,243,94314233,14748550,13949755,97894,1238,0,6,299586537,641,21,9,3,57400,19,315,9
260,1,1,4151785,7192,58408,683,18362297,34889,2652,337,79885724,46322108,39887,97569,12448,1,18,418442086,81,48,18,13,10344,20,441,19
877,0,0,688725,4623,168751,827,27574471,45678,730,411,15585643,77379635,67322953,7388,6856,2,92,1118623104,946,24,20,12,61840,42,537,8
781,1,2,9177376,7349,116908,430,72124341,95334,2494,239,33584406,61955322,33286174,91631,10620,1,12,853410867,438,31,21,6,68252,9,119,4
974,1,1,206487,5618,245993,39,27677846,60262,1378,240,48278679,79304623,66791902,59247,8374,1,63,9212011,377,32,10,13,67768,32,387,12
817,1,1,6389308,9856,230168,518,34796394,4681,807,159,36577506,21313405,65886924,75962,8735,2,78,940402276,908,41,5,12,11191,9,341,6
312,1,3,3637820,7209,79731,685,43256168,80291,2963,390,82789618,65580690,65235949,73153,19210,1,23,2100409,127,26,15,16,38922,47,118,18
572,2,5,3284321,4576,327275,662,99088961,66008,2463,343,81889289,71310829,32970376,40850,92,0,69,1174414637,48,49,22,4,41359,26,348,9
920,3,6,7018523,1871,326424,210,67216906,98417,2986,225,8337455,71470429,11690274,79458,2415,0,6,1342225355,688,42,9,10,14449,35,752,3
782,0,1,678841,7915,277906,301,4963317,13690,476,209,37598831,47417286,53879758,25511,4254,2,49,1189226069,391,43,13,19,38727,32,292,3
964,1,8,5420712,1462,117798,85,15337642,25912,413,36,17934539,11678465,65282898,58612,10637,1,33,605685514,766,23,10,14,45611,15,509,13
944,1,2,3452501,5521,116854,396,78825844,6473,1485,3,86408156,14896912,40360897,39224,4533,0,64,1353111029,77,34,5,14,23698,45,308,7
893,1,6,8433840,8536,237902,252,28240278,41298,1910,264,56200061,2459082,28454593,25394,6516,1,88,1099245465,389,48,22,8,22781,31,174,7
136,1,6,2445840,8236,320847,532,12030233,18669,484,208,14441302,59912395,42650280,93679,4401,2,12,315566260,242,28,7,4,5156,25,302,12
754,0,4,5451973,7813,474650,768,73785653,99500,2566,398,24344996,16050943,51452963,53269,3032,0,45,1224604893,742,24,20,19,67020,26,429,5
537,2,8,1379904,2068,63079,890,88714940,81998,1573,271,88977375,35422850,64515960,59459,19673,1,42,801707186,234,34,11,4,56449,44,307,3
404,1,8,7353172,5753,21577,914,83392897,20943,1232,468,31555379,37941837,43989030,67975,10568,1,32,1132049231,463,47,10,19,53401,2,536,13
318,0,3,1437188,7237,263358,380,89199594,38785,1809,98,42497701,75452238,38650597,93499,6867,1,48,335209443,820,34,23,5,2502,19,764,1
705,1,7,1656321,7016,348483,443,52363791,63427,1896,495,18039544,19433010,69089046,10019,14176,1,88,57578536,916,32,18,5,44077,42,148,18
184,1,4,538645,6191,310258,32,98705835,62001,119,148,33052935,74216563,1409615,22470,3234,2,97,1141884251,725,39,18,8,13463,1,601,4
585,1,2,9960559,1514,482450,259,89148186,61724,2999,321,94037520,72315954,51872493,53976,6301,1,0,290292754,434,48,20,11,46658,31,100,9
355,1,8,5354552,2598,325374,233,3172050,10832,1079,250,24789949,45587216,30155589,92727,17517,1,73,451313271,576,21,11,16,43859,20,100,5
347,0,7,4525121,1001,164052,514,82724310,5385,174,179,61192661,56326397,22723001,48003,11830,1,61,120137610,692,24,16,19,59782,10,193,5
604,1,0,5832801,1033,67194,858,52337006,95898,2547,69,17187069,28938731,61746234,91885,10589,0,99,1226113872,876,23,10,9,18624,30,435,16
451,1,0,6911855,6899,471022,307,27358811,14708,2983,67,36069069,24209980,42324332,73927,2062,1,8,634285309,889,22,21,3,2894,41,133,12
554,0,7,6550091,8465,112333,738,67182943,58600,2434,355,87842117,69981152,66641239,29658,4627,0,81,395524139,931,29,16,13,64073,23,605,6
949,2,4,7790574,5051,37792,795,80765298,23438,2545,188,75799889,40347594,58334548,73905,19855,1,93,1274040451,812,26,9,15,63695,7,120,5
914,1,7,3366823,9971,45807,69,23057282,82747,1870,480,34222197,29042572,60000778,74658,13142,0,91,1131650591,155,36,22,9,32454,15,446,5
642,2,2,7370683,4476,387410,453,10125284,80107,2766,162,47410340,18322368,9765128,11928,468,1,56,35128827,750,29,16,6,6388,49,573,11
732,1,8,2167354,478,415517,438,9286773,60062,97,491,16888357,19109726,62506994,34804,1344,1,32,305321802,816,32,14,8,35359,5,266,14
169,1,8,9485961,515,136213,824,70262845,65428,2305,102,37999502,21108733,53857410,51243,6098,1,63,992452889,879,48,5,14,37156,8,505,5
329,0,4,6439522,1191,104292,363,11306005,86843,2004,51,66253669,50658772,34840957,38318,12101,1,30,603033489,925,24,23,11,57699,49,283,7
263,1,7,5047999,6297,122984,982,17760051,11002,142,156,80782119,65855311,49491168,47812,3807,1,41,63293887,514,31,24,15,50479,44,249,14
267,0,2,4385010,9603,13777,765,57569240,36153,1615,442,94492296,44982374,43754638,45048,4736,1,44,182685108,658,27,16,6,5885,35,672,15
454,0,6,4818750,271,38346,480,91537621,22440,1523,260,14144308,34415561,59703684,42875,15375,2,30,788406431,19,36,13,17,49668,7,333,4
347,0,1,4991536,8334,316847,143,37293041,67501,2088,67,36054773,2753583,26073141,24591,19729,1,34,1251238651,577,42,12,5,10366,12,669,8
516,2,8,9212863,7778,94977,23,68307925,32556,217,101,66643141,79839968,60622871,13891,16972,2,0,368310298,478,44,10,8,7173,9,251,17
409,1,9,3471750,6008,309963,964,2324985,67963,2405,155,25779573,48913989,44350072,7721,3883,0,29,1163870991,962,35,16,13,28503,31,349,15
286,0,6,4475156,7987,421685,424,68357744,90725,392,295,79801935,78515758,41629814,84077,91,1,47,1388028331,902,45,7,15,6338,19,171,4
380,1,0,2765331,3332,134917,745,97367928,90674,1254,166,15489587,31260899,19690454,26152,16841,0,17,403635425,799,43,23,7,58219,2,447,8
116,0,4,8070297,787,372330,844,33309389,6563,2631,373,68963456,13220846,2436681,49457,1884,1,80,727792681,66,24,8,19,32955,14,367,19
522,0,8,8976766,6222,23290,174,66594407,79923,1672,308,99457437,12556809,53694387,72659,13432,0,53,110914683,408,27,19,15,41503,43,104,10
994,2,9,2630723,9873,374695,843,32984655,5840,1125,436,4578683,21157455,55728042,71348,14282,1,79,87547992,699,40,11,6,40803,39,425,14
97,2,5,865139,622,423915,324,93638305,15154,134,250,45290464,73324556,55246555,36112,19505,1,12,1254971713,39,49,9,15,68489,32,152,2
418,2,2,9967246,3841,175324,868,51386228,24194,2010,165,98942976,59002354,4332006,20840,14202,2,82,571597203,243,31,16,14,64188,4,685,16
780,0,7,7543159,3676,360826,670,43998361,65020,2968,498,97534118,385468,47626872,1208,10231,0,95,1397318722,888,26,20,15,59589,44,445,12
54,1,6,5384935,2572,134365,859,74864621,46861,2739,177,72968848,2439507,40383184,18242,7642,1,35,114782016,138,46,19,18,27445,26,583,4
155,1,4,2901717,6915,380161,347,65049882,22448,2161,214,66003055,70055235,36354431,84623,7952,2,28,497565041,60,25,9,15,11011,24,674,8
578,1,8,6285939,5033,119496,797,93892107,96460,288,404,9710959,11142739,3476267,1971,9595,0,64,80260586,584,40,11,8,41838,46,135,2
178,0,8,6816525,7788,319233,17,47594798,23528,693,44,11273317,44026511,31945176,29795,4482,2,63,243406135,946,21,22,16,31381,0,336,15
67,1,6,2211738,5214,409824,43,57790795,29402,526,193,13011537,16772074,56702731,99417,1981,0,11,156964448,836,20,19,14,16561,27,117,15
958,1,5,5692796,4712,390857,154,17668864,4352,1058,42,80500693,13184430,4937655,983,13918,2,92,401911667,975,33,19,12,7740,39,134,10
395,2,5,8678376,66,197345,866,50511123,184,686,69,5089275,14034077,37561244,95477,9984,2,47,655441775,755,39,10,9,31090,3,126,9
419,1,8,6822567,7533,278763,921,86282741,10384,708,2,16986618,1322168,6270455,11502,15813,2,76,1015905898,442,24,20,18,45909,17,434,9
302,2,9,2639929,4616,78006,376,32831188,14319,1845,4,46745186,59687709,5110743,28577,4466,1,35,467181935,947,42,12,11,44151,48,415,1
523,1,8,3133211,1140,246471,742,80053553,20449,945,190,99164830,2259434,8514770,10354,2231,2,26,1136058720,432,23,13,13,54400,10,142,7
511,2,9,7440449,5730,218980,882,73811692,56333,2032,404,14126119,70450711,27554764,67663,8396,0,11,1180642826,356,36,10,10,33192,26,283,3
708,2,7,1726199,7465,474869,827,45671343,41205,2853,293,24250010,65211084,42425871,85559,13241,1,27,272926870,453,29,7,16,23193,37,271,4
522,3,6,5071915,9379,276923,401,57018965,10426,1909,317,55565859,64867940,27758970,94386,10411,1,99,858617125,815,42,13,8,38170,19,307,19
135,2,3,443945,4471,444256,224,28633772,7504,2262,259,4996476,64102407,57544005,23860,13112,1,65,896765983,918,44,5,16,68275,20,548,5
839,0,4,7382003,3339,225902,216,36645439,56578,2260,409,30128886,20998615,56479416,33328,9383,1,80,645829266,364,21,14,4,4111,3,587,10
988,1,8,6310114,548,449541,567,72944416,58209,983,440,14335491,11118763,56176764,72188,19699,0,95,365580043,467,25,19,15,37477,9,337,17
713,1,0,21253,7675,283774,30,54888961,33368,32,424,58808816,49584223,13683621,96515,11481,2,7,51440155,899,46,24,11,23719,44,651,8
508,0,9,3603110,8264,367719,868,25239671,52185,158,406,49368949,51498786,58768775,42769,5175,1,16,793259201,56,32,6,14,8269,40,392,11
902,1,1,2276787,198,115436,58,2840611,97630,831,91,13902788,24033887,30805392,20771,17982,2,92,1100849810,786,34,10,12,30992,15,465,4
810,1,8,7690840,9973,143250,891,86196043,80221,2079,296,12435736,36451633,44354105,52084,17926,2,56,386978267,459,25,14,5,45240,19,201,6
1023,2,6,6501553,571,413151,897,57461491,8724,2720,291,34509150,21068249,40278081,41250,8333,2,63,101009693,382,49,8,11,37443,22,263,10
326,3,4,9338770,790,440474,352,78522418,5084,2886,263,69674926,42129333,10374571,47867,14460,0,42,225778060,452,47,7,19,3013,17,609,7
582,1,7,1274634,9830,284928,934,3884755,34810,66,240,60689144,10556880,34298707,78417,89,1,81,776134454,424,20,14,15,40959,32,783,1
330,2,4,2755063,1174,456938,444,4618663,82277,2975,44,92206603,65167469,17125976,50580,5490,1,51,239841099,759,36,16,8,17008,0,593,8
979,2,4,1228807,178,154099,234,7234469,82297,957,51,19731738,71892872,11088029,17331,15287,0,82,1045557938,928,46,21,19,24561,44,137,16
688,3,2,8511383,2244,489760,106,95841530,78872,2517,451,19329751,70368384,1857865,76255,10455,1,99,880832144,496,32,24,16,22542,15,200,3
190,0,4,5163515,4086,451069,190,46655993,20872,509,315,22342974,77169800,52336298,99652,11704,1,64,1020960000,834,33,20,9,60237,43,412,1
419,0,7,7601748,734,374311,991,33655351,78950,179,131,69354294,20599432,9634336,8572,17593,0,52,906741395,734,31,9,13,4282,22,612,3
982,0,4,4463158,6232,67359,529,43209362,70333,1121,139,29238685,59350179,40320692,9896,4978,1,36,1326167478,337,20,19,10,25011,38,216,14
330,1,3,8803208,798,203460,912,78838220,68843,2563,305,19168849,2908003,26139538,33077,3224,1,19,691105097,591,43,15,4,28242,41,625,16
692,3,3,6181422,7601,340752,737,87431530,98104,645,203,64574519,19658370,38300758,85334,4856,0,65,675096944,670,33,14,16,43699,15,489,1
657,3,3,2269070,8979,469885,678,55071845,2596,443,220,45420742,29730681,18472855,71325,17922,1,6,573897781,33,35,23,6,55438,32,642,17
591,1,1,4413359,2795,277255,582,78198502,17167,2733,30,37499557,32009325,59038213,75226,148,1,95,474229759,401,27,19,10,51208,30,490,12
332,1,6,7640167,4588,163384,873,40137263,87844,2823,69,39071684,45921864,43151029,46221,15263,2,64,950056784,992,43,18,14,52930,23,521,10
595,1,8,2831569,7297,260393,565,81345037,89751,27,196,75545891,28521245,45583350,41620,17809,1,95,324247009,640,43,5,18,14274,23,274,5
135,0,8,7322153,3084,286305,244,7418155,77331,2195,349,88439441,3009810,67027203,85367,18101,1,27,1179731320,340,36,22,4,63909,15,604,8
337,2,5,9837371,731,381064,994,85735603,80520,908,24,71876685,30161765,703791,91609,9546,1,94,994426261,257,47,20,9,29576,15,690,18
601,1,4,2519507,1129,366967,861,34953363,58326,1104,167,32213103,26205250,11356839,10264,13538,2,61,1266996282,217,23,10,13,1766,27,709,18
741,1,0,1256715,1605,387158,75,75930310,77670,1405,347,71857526,16374337,41122871,16049,14115,1,81,713652931,407,43,10,16,47098,1,120,12
563,1,6,8468865,2933,130466,546,82997468,10782,1281,396,58920051,71557625,15256358,77164,19019,1,17,408054022,201,36,6,18,42676,46,537,11
227,1,3,1526534,9407,329457,266,66013495,42002,1522,95,26862733,66168790,60183632,67678,16188,1,50,584549278,143,26,6,3,9691,32,792,5
387,0,2,824143,8516,181446,316,13439654,87187,1757,365,94116831,44070761,32892582,80379,2363,0,56,1238210194,370,23,18,13,67230,22,510,19
747,1,3,7346562,5074,417230,811,1988881,24022,1393,477,72037572,56456671,56359704,29236,3107,0,39,360954371,610,29,8,3,39747,3,219,15
706,1,4,3802986,7099,80308,120,23238439,84458,2119,453,69567253,13742190,51377534,21123,5628,1,25,1344157041,154,45,23,16,33379,31,714,8
175,1,5,371616,1490,308533,835,48133277,14618,2165,394,50841115,38017506,26032276,26007,17885,1,90,947063485,53,43,21,5,28470,0,285,16
564,0,5,1960155,893,241235,24,60429621,17245,1324,356,56865867,71831420,3389784,80361,1451,1,8,25030421,44,39,11,18,15479,33,131,5
346,0,4,9163766,1390,411377,431,74847590,83796,407,117,85719139,49536767,36189973,10142,16195,1,15,1130734978,274,22,12,5,66744,3,401,5
24,2,5,2710527,3389,107800,159,20562612,10027,1916,316,14534110,12499217,2008854,28498,8641,1,32,1115644182,198,48,11,15,49448,32,170,16
294,0,2,1768967,4239,400706,595,6142092,13986,2315,321,89299916,5617818,34616269,33226,18219,1,91,1173531139,543,29,6,7,40164,20,180,11
124,1,4,9304991,4479,381691,113,96409817,3526,1904,203,51476332,75777674,1192857,40348,15180,2,56,1259139223,461,38,5,12,44552,33,424,11
399,3,5,8370043,2263,238269,734,54683499,91797,1772,246,85024892,11777042,26767335,27524,12377,2,37,95212991,331,44,14,13,58989,6,528,11
906,1,1,279215,3432,24502,899,99244234,44361,668,347,51432438,23216006,65151005,49489,10780,0,40,746015757,835,23,23,6,44864,5,733,3
668,1,7,2843236,2371,35757,501,79319571,67158,1927,476,42944534,70621918,32853413,15298,19332,1,83,640961712,509,39,23,8,8906,12,593,7
68,0,9,7379933,4312,303255,165,54582698,38286,994,147,13160609,41663032,59270101,12135,16333,2,2,1172519592,100,20,21,4,49113,20,689,11
846,2,1,8661957,1515,98273,702,12444843,29533,2756,123,86649460,67602305,47586662,72916,17673,1,1,239767474,302,23,17,3,39975,12,388,5
